,0,1
1078,1920.9596,35.563942
1079,1919.0309,35.526379
1080,1917.1023,35.573231
1081,1915.1736,35.542549
1082,1913.2449,35.593376
1083,1911.3163,35.562557
1084,1909.3876,35.611847
1085,1907.4589,35.577179
1086,1905.5303,35.622177
1087,1903.6016,35.580898
1088,1901.6728,35.61853
1089,1899.7441,35.568169
1090,1897.8155,35.598198
1091,1895.8868,35.542316
1092,1893.9581,35.572506
1093,1892.0295,35.521828
1094,1890.1008,35.562912
1095,1888.1721,35.524475
1096,1886.2435,35.5765
1097,1884.3148,35.541885
1098,1882.3861,35.589085
1099,1880.4574,35.539089
1100,1878.5288,35.564518
1101,1876.6001,35.49041
1102,1874.6714,35.497597
1103,1872.7428,35.415863
1104,1870.8141,35.430904
1105,1868.8854,35.370689
1106,1866.9568,35.417717
1107,1865.0281,35.391148
1108,1863.0994,35.466324
1109,1861.1706,35.454006
1110,1859.2421,35.526993
1111,1857.3133,35.495373
1112,1855.3846,35.538063
1113,1853.456,35.47187
1114,1851.5273,35.485699
1115,1849.5986,35.402244
1116,1847.67,35.414749
1117,1845.7413,35.342976
1118,1843.8126,35.375175
1119,1841.8839,35.321823
1120,1839.9553,35.365116
1121,1838.0266,35.311115
1122,1836.0979,35.344784
1123,1834.1693,35.277042
1124,1832.2406,35.301243
1125,1830.3119,35.232841
1126,1828.3833,35.26741
1127,1826.4546,35.215916
1128,1824.5259,35.268169
1129,1822.5972,35.227268
1130,1820.6686,35.279552
1131,1818.7399,35.226944
1132,1816.8111,35.26004
1133,1814.8826,35.185116
1134,1812.9538,35.198215
1135,1811.0251,35.10717
1136,1809.0965,35.108559
1137,1807.1678,35.007576
1138,1805.2391,34.999775
1139,1803.3104,34.889435
1140,1801.3818,34.874729
1141,1799.4531,34.762566
1142,1797.5244,34.754848
1143,1795.5958,34.658813
1144,1793.6671,34.674709
1145,1791.7384,34.603714
1146,1789.8098,34.639507
1147,1787.8811,34.576225
1148,1785.9524,34.604671
1149,1784.0237,34.519558
1150,1782.0951,34.517742
1151,1780.1664,34.401813
1152,1778.2377,34.377643
1153,1776.3091,34.253422
1154,1774.3804,34.237194
1155,1772.4517,34.133774
1156,1770.5231,34.144874
1157,1768.5944,34.066376
1158,1766.6656,34.092163
1159,1764.7369,34.011944
1160,1762.8083,34.017639
1161,1760.8796,33.900501
1162,1758.9509,33.858173
1163,1757.0223,33.689503
1164,1755.0936,33.600605
1165,1753.1649,33.396572
1166,1751.2363,33.286537
1167,1749.3076,33.074024
1168,1747.3789,32.963631
1169,1745.4502,32.753254
1170,1743.5216,32.64418
1171,1741.5929,32.434955
1172,1739.6642,32.331776
1173,1737.7356,32.139824
1174,1735.8069,32.070045
1175,1733.8782,31.927183
1176,1731.9496,31.915544
1177,1730.0209,31.829348
1178,1728.0922,31.862802
1179,1726.1634,31.805422
1180,1724.2349,31.854008
1181,1722.3061,31.80689
1182,1720.3774,31.870478
1183,1718.4488,31.848328
1184,1716.5201,31.943378
1185,1714.5914,31.948635
1186,1712.6628,32.053619
1187,1710.7341,32.043041
1188,1708.8054,32.107445
1189,1706.8767,32.043629
1190,1704.9481,32.059402
1191,1703.0194,31.967565
1192,1701.0907,31.982189
1193,1699.1621,31.91127
1194,1697.2334,31.954275
1195,1695.3047,31.903433
1196,1693.3761,31.947151
1197,1691.4474,31.877643
1198,1689.5187,31.891798
1199,1687.59,31.795671
1200,1685.6614,31.796503
1201,1683.7327,31.704504
1202,1681.8039,31.721821
1203,1679.8754,31.650005
1204,1677.9466,31.681805
1205,1676.0179,31.61536
1206,1674.0893,31.64439
1207,1672.1606,31.572632
1208,1670.2319,31.597065
1209,1668.3032,31.521944
1210,1666.3746,31.538729
1211,1664.4459,31.44607
1212,1662.5172,31.43119
1213,1660.5886,31.296734
1214,1658.6599,31.239294
1215,1656.7312,31.076307
1216,1654.8026,31.015373
1217,1652.8739,30.879272
1218,1650.9452,30.869223
1219,1649.0165,30.795465
1220,1647.0879,30.842026
1221,1645.1592,30.807581
1222,1643.2305,30.870737
1223,1641.3019,30.835712
1224,1639.3732,30.890371
1225,1637.4444,30.850979
1226,1635.5159,30.911199
1227,1633.5871,30.88912
1228,1631.6584,30.972809
1229,1629.7297,30.975208
1230,1627.8011,31.078625
1231,1625.8724,31.096426
1232,1623.9437,31.212402
1233,1622.0151,31.24522
1234,1620.0864,31.380094
1235,1618.1577,31.436636
1236,1616.2291,31.595354
1237,1614.3004,31.672344
1238,1612.3717,31.842621
1239,1610.443,31.921898
1240,1608.5144,32.08485
1241,1606.5857,32.151714
1242,1604.657,32.29945
1243,1602.7284,32.352768
1244,1600.7997,32.488739
1245,1598.871,32.533718
1246,1596.9424,32.662235
1247,1595.0137,32.700382
1248,1593.085,32.818752
1249,1591.1562,32.84243
1250,1589.2277,32.938251
1251,1587.2989,32.932339
1252,1585.3702,32.991959
1253,1583.4416,32.949963
1254,1581.5129,32.978889
1255,1579.5842,32.919659
1256,1577.6556,32.94569
1257,1575.7269,32.896438
1258,1573.7982,32.934868
1259,1571.8695,32.891373
1260,1569.9409,32.919208
1261,1568.0122,32.8503
1262,1566.0835,32.844894
1263,1564.1549,32.751888
1264,1562.2262,32.744377
1265,1560.2975,32.68008
1266,1558.3689,32.724567
1267,1556.4402,32.720253
1268,1554.5115,32.80835
1269,1552.5828,32.81546
1270,1550.6542,32.876015
1271,1548.7255,32.83004
1272,1546.7967,32.833412
1273,1544.8682,32.754166
1274,1542.9394,32.763313
1275,1541.0107,32.731872
1276,1539.0821,32.812561
1277,1537.1534,32.852016
1278,1535.2247,32.974907
1279,1533.296,33.015373
1280,1531.3674,33.097832
1281,1529.4387,33.075523
1282,1527.51,33.094501
1283,1525.5814,33.030918
1284,1523.6527,33.038025
1285,1521.724,32.99033
1286,1519.7954,33.025337
1287,1517.8667,33.004864
1288,1515.938,33.055096
1289,1514.0093,33.041176
1290,1512.0807,33.095962
1291,1510.152,33.098114
1292,1508.2233,33.18407
1293,1506.2947,33.231541
1294,1504.366,33.362411
1295,1502.4372,33.441585
1296,1500.5087,33.577343
1297,1498.5799,33.635784
1298,1496.6512,33.731926
1299,1494.7225,33.749985
1300,1492.7939,33.816845
1301,1490.8652,33.825905
1302,1488.9365,33.897388
1303,1487.0079,33.915214
1304,1485.0792,33.983242
1305,1483.1505,33.979866
1306,1481.2219,34.007805
1307,1479.2932,33.958652
1308,1477.3645,33.946621
1309,1475.4358,33.877067
1310,1473.5072,33.864147
1311,1471.5785,33.809566
1312,1469.6498,33.812996
1313,1467.7212,33.768379
1314,1465.7925,33.768761
1315,1463.8638,33.715973
1316,1461.9352,33.711586
1317,1460.0065,33.672283
1318,1458.0777,33.703094
1319,1456.149,33.720653
1320,1454.2204,33.815311
1321,1452.2917,33.890385
1322,1450.363,34.01865
1323,1448.4344,34.098648
1324,1446.5057,34.201584
1325,1444.577,34.238315
1326,1442.6484,34.290314
1327,1440.7197,34.28384
1328,1438.791,34.304916
1329,1436.8623,34.284088
1330,1434.9337,34.299984
1331,1433.005,34.279148
1332,1431.0763,34.290615
1333,1429.1477,34.26094
1334,1427.219,34.257465
1335,1425.2903,34.215042
1336,1423.3617,34.20425
1337,1421.433,34.167725
1338,1419.5043,34.173168
1339,1417.5756,34.161732
1340,1415.647,34.18956
1341,1413.7183,34.192104
1342,1411.7895,34.216099
1343,1409.861,34.199337
1344,1407.9322,34.190044
1345,1406.0035,34.138138
1346,1404.0749,34.09835
1347,1402.1462,34.031574
1348,1400.2175,33.992561
1349,1398.2888,33.944073
1350,1396.3602,33.932281
1351,1394.4315,33.916347
1352,1392.5028,33.932461
1353,1390.5742,33.938587
1354,1388.6455,33.965679
1355,1386.7168,33.976009
1356,1384.7882,33.999863
1357,1382.8595,34.006527
1358,1380.9308,34.025993
1359,1379.0021,34.032886
1360,1377.0735,34.053932
1361,1375.1448,34.066131
1362,1373.2161,34.090965
1363,1371.2875,34.107616
1364,1369.3588,34.133789
1365,1367.43,34.153282
1366,1365.5015,34.182186
1367,1363.5727,34.209751
1368,1361.644,34.249306
1369,1359.7153,34.292717
1370,1357.7867,34.346886
1371,1355.858,34.403297
1372,1353.9293,34.461376
1373,1352.0007,34.514095
1374,1350.072,34.557938
1375,1348.1433,34.593437
1376,1346.2147,34.619682
1377,1344.286,34.647636
1378,1342.3573,34.677605
1379,1340.4286,34.725346
1380,1338.5,34.783943
1381,1336.5713,34.865513
1382,1334.6426,34.950386
1383,1332.714,35.046501
1384,1330.7853,35.126087
1385,1328.8566,35.201229
1386,1326.928,35.245167
1387,1324.9993,35.281196
1388,1323.0705,35.286468
1389,1321.1418,35.293857
1390,1319.2132,35.279304
1391,1317.2845,35.27869
1392,1315.3558,35.26083
1393,1313.4272,35.260986
1394,1311.4985,35.239983
1395,1309.5698,35.234043
1396,1307.6412,35.19894
1397,1305.7125,35.175125
1398,1303.7838,35.116074
1399,1301.8551,35.06842
1400,1299.9265,34.984531
1401,1297.9978,34.917869
1402,1296.0691,34.81971
1403,1294.1405,34.749538
1404,1292.2118,34.655601
1405,1290.2831,34.600429
1406,1288.3545,34.525753
1407,1286.4258,34.49427
1408,1284.4971,34.43996
1409,1282.5683,34.426773
1410,1280.6398,34.384045
1411,1278.711,34.381061
1412,1276.7823,34.34597
1413,1274.8537,34.354984
1414,1272.925,34.334354
1415,1270.9963,34.364677
1416,1269.0677,34.367027
1417,1267.139,34.423706
1418,1265.2103,34.44928
1419,1263.2816,34.527988
1420,1261.353,34.569233
1421,1259.4243,34.660957
1422,1257.4956,34.708916
1423,1255.567,34.80566
1424,1253.6383,34.853535
1425,1251.7096,34.949554
1426,1249.781,34.992382
1427,1247.8523,35.083385
1428,1245.9236,35.117657
1429,1243.9949,35.201172
1430,1242.0663,35.225616
1431,1240.1376,35.301479
1432,1238.2089,35.316635
1433,1236.2803,35.385544
1434,1234.3516,35.39183
1435,1232.4228,35.4538
1436,1230.4943,35.451042
1437,1228.5655,35.50613
1438,1226.6368,35.494923
1439,1224.7081,35.544285
1440,1222.7795,35.526092
1441,1220.8508,35.571136
1442,1218.9221,35.54705
1443,1216.9935,35.588528
1444,1215.0648,35.559101
1445,1213.1361,35.597565
1446,1211.2075,35.56348
1447,1209.2788,35.599785
1448,1207.3501,35.562065
1449,1205.4214,35.597393
1450,1203.4928,35.55732
1451,1201.5641,35.592838
1452,1199.6354,35.551109
1453,1197.7068,35.586628
1454,1195.7781,35.54192
1455,1193.8494,35.575199
1456,1191.9208,35.525013
1457,1189.9921,35.554111
1458,1188.0633,35.497696
1459,1186.1346,35.523167
1460,1184.206,35.461899
1461,1182.2773,35.485138
1462,1180.3486,35.419739
1463,1178.42,35.440514
1464,1176.4913,35.369984
1465,1174.5626,35.386963
1466,1172.634,35.310097
1467,1170.7053,35.322506
1468,1168.7766,35.239109
1469,1166.8479,35.247349
1470,1164.9193,35.158344
1471,1162.9906,35.163639
1472,1161.0619,35.070141
1473,1159.1333,35.072872
1474,1157.2046,34.973987
1475,1155.2759,34.971874
1476,1153.3473,34.86441
1477,1151.4186,34.854355
1478,1149.4899,34.736568
1479,1147.5611,34.71912
1480,1145.6326,34.59415
1481,1143.7038,34.574592
1482,1141.7751,34.44886
1483,1139.8465,34.433494
1484,1137.9178,34.312096
1485,1135.9891,34.304169
1486,1134.0605,34.188496
1487,1132.1318,34.188206
1488,1130.2031,34.078525
1489,1128.2744,34.087631
1490,1126.3458,33.988289
1491,1124.4171,34.013866
1492,1122.4884,33.933556
1493,1120.5598,33.983738
1494,1118.6311,33.927555
1495,1116.7024,34.002529
1496,1114.7738,33.965359
1497,1112.8451,34.05595
1498,1110.9164,34.026951
1499,1108.9877,34.123169
1500,1107.0591,34.095013
1501,1105.1304,34.192715
1502,1103.2017,34.163731
1503,1101.2731,34.262249
1504,1099.3444,34.231235
1505,1097.4156,34.327579
1506,1095.4871,34.289062
1507,1093.5583,34.375126
1508,1091.6296,34.31879
1509,1089.7009,34.383022
1510,1087.7723,34.297737
1511,1085.8436,34.331608
1512,1083.9149,34.213982
1513,1081.9863,34.221538
1514,1080.0576,34.084465
1515,1078.1289,34.087238
1516,1076.2003,33.958668
1517,1074.2716,33.986877
1518,1072.3429,33.894028
1519,1070.4142,33.966617
1520,1068.4856,33.916489
1521,1066.5569,34.027481
1522,1064.6282,34.003101
1523,1062.6996,34.128887
1524,1060.7709,34.105408
1525,1058.8422,34.224602
1526,1056.9136,34.187031
1527,1054.9849,34.291771
1528,1053.0561,34.238434
1529,1051.1274,34.331409
1530,1049.1988,34.267624
1531,1047.2701,34.355453
1532,1045.3414,34.288288
1533,1043.4128,34.377823
1534,1041.4841,34.313309
1535,1039.5554,34.409134
1536,1037.6268,34.349987
1537,1035.6981,34.452774
1538,1033.7694,34.397808
1539,1031.8407,34.504845
1540,1029.9121,34.450348
1541,1027.9834,34.557526
1542,1026.0547,34.499733
1543,1024.1261,34.604301
1544,1022.1974,34.541996
1545,1020.2687,34.644333
1546,1018.34,34.579101
1547,1016.4114,34.681225
1548,1014.4827,34.614796
1549,1012.554,34.717754
1550,1010.6254,34.650696
1551,1008.6966,34.755031
1552,1006.768,34.688332
1553,1004.8393,34.795582
1554,1002.9106,34.731079
1555,1000.982,34.842861
1556,999.05328,34.781567
1557,997.12463,34.898079
1558,995.19592,34.839481
1559,993.26727,34.959698
1560,991.33862,34.902481
1561,989.40991,35.024925
1562,987.48126,34.967697
1563,985.55255,35.091267
1564,983.6239,35.033405
1565,981.69525,35.157852
1566,979.76654,35.099129
1567,977.83789,35.223667
1568,975.90918,35.162369
1569,973.98053,35.284408
1570,972.05188,35.217762
1571,970.12317,35.335255
1572,968.19452,35.262749
1573,966.26581,35.376881
1574,964.33716,35.300922
1575,962.40851,35.414364
1576,960.4798,35.336979
1577,958.55115,35.450508
1578,956.62244,35.371212
1579,954.69379,35.483391
1580,952.76514,35.400391
1581,950.83642,35.50967
1582,948.90777,35.422268
1583,946.97906,35.52919
1584,945.05041,35.439361
1585,943.12176,35.547031
1586,941.19305,35.458328
1587,939.2644,35.569713
1588,937.33569,35.483642
1589,935.40704,35.598335
1590,933.47839,35.512859
1591,931.54968,35.627922
1592,929.62103,35.540161
1593,927.69232,35.65345
1594,925.76367,35.562332
1595,923.83502,35.673687
1596,921.90631,35.579662
1597,919.97766,35.689735
1598,918.04895,35.593376
1599,916.1203,35.702389
1600,914.19165,35.6035
1601,912.26294,35.710918
1602,910.33429,35.60907
1603,908.40558,35.715069
1604,906.47693,35.611446
1605,904.54828,35.718101
1606,902.61957,35.615063
1607,900.69092,35.72398
1608,898.76221,35.621632
1609,896.83356,35.731296
1610,894.90491,35.627247
1611,892.9762,35.735546
1612,891.04755,35.629093
1613,889.11883,35.73706
1614,887.19018,35.630554
1615,885.26153,35.740864
1616,883.33282,35.636391
1617,881.40417,35.749977
1618,879.47546,35.647385
1619,877.54681,35.763302
1620,875.61816,35.661236
1621,873.68945,35.777862
1622,871.7608,35.674557
1623,869.83209,35.790039
1624,867.90344,35.683781
1625,865.97479,35.796764
1626,864.04608,35.686767
1627,862.11743,35.796982
1628,860.18872,35.683403
1629,858.26007,35.791206
1630,856.33142,35.674496
1631,854.40271,35.780296
1632,852.47406,35.660786
1633,850.54535,35.764694
1634,848.6167,35.6423
1635,846.68805,35.744137
1636,844.75934,35.61895
1637,842.83069,35.719349
1638,840.90198,35.592583
1639,838.97333,35.692848
1640,837.04468,35.565246
1641,835.11597,35.664921
1642,833.18732,35.534805
1643,831.2586,35.631584
1644,829.32996,35.497085
1645,827.40131,35.590313
1646,825.47259,35.452248
1647,823.54394,35.543651
1648,821.61523,35.40382
1649,819.68658,35.494522
1650,817.75793,35.353207
1651,815.82922,35.442898
1652,813.90057,35.299698
1653,811.97186,35.388096
1654,810.04321,35.242931
1655,808.11456,35.330131
1656,806.18585,35.183533
1657,804.2572,35.270908
1658,802.32849,35.125561
1659,800.39984,35.217033
1660,798.47119,35.077515
1661,796.54248,35.177185
1662,794.61383,35.04607
1663,792.68512,35.154327
1664,790.75647,35.029907
1665,788.82782,35.143455
1666,786.89911,35.021706
1667,784.97046,35.136532
1668,783.04175,35.014229
1669,781.1131,35.128536
1670,779.18445,35.005863
1671,777.25574,35.121841
1672,775.32709,35.00246
1673,773.39838,35.123993
1674,771.46973,35.010605
1675,769.54108,35.138061
1676,767.61236,35.028507
1677,765.68371,35.157741
1678,763.755,35.046947
1679,761.82635,35.172779
1680,759.8977,35.055916
1681,757.96899,35.173962
1682,756.04034,35.047466
1683,754.11163,35.155731
1684,752.18298,35.020393
1685,750.25433,35.123348
1686,748.32562,34.987438
1687,746.39697,35.09597
1688,744.46826,34.970966
1689,742.53961,35.094765
1690,740.61096,34.986732
1691,738.68225,35.127212
1692,736.7536,35.032986
1693,734.82489,35.183193
1694,732.89624,35.093548
1695,730.96759,35.243805
1696,729.03888,35.150562
1697,727.11023,35.29557
1698,725.18152,35.196781
1699,723.25287,35.337059
1700,721.32422,35.234081
1701,719.39551,35.370079
1702,717.46686,35.261726
1703,715.53815,35.391178
1704,713.6095,35.275753
1705,711.68085,35.399105
1706,709.75214,35.279961
1707,707.82349,35.402794
1708,705.89477,35.286217
1709,703.96612,35.413807
1710,702.03747,35.3031
1711,700.10876,35.436642
1712,698.18011,35.331474
1713,696.2514,35.469734
1714,694.32275,35.368545
1715,692.3941,35.509861
1716,690.46539,35.411053
1717,688.53674,35.553825
1718,686.60803,35.455582
1719,684.67938,35.597214
1720,682.75073,35.495792
1721,680.82202,35.631519
1722,678.89337,35.522278
1723,676.96466,35.649296
1724,675.03601,35.532879
1725,673.10736,35.655525
1726,671.17865,35.538544
1727,669.25,35.662952
1728,667.32129,35.548565
1729,665.39264,35.673836
1730,663.46399,35.558128
1731,661.53528,35.679687
1732,659.60663,35.559902
1733,657.67792,35.677883
1734,655.74927,35.556576
1735,653.82062,35.674366
1736,651.89191,35.554275
1737,649.96326,35.673149
1738,648.03454,35.554214
1739,646.10589,35.673237
1740,644.17725,35.554233
1741,642.24853,35.672314
1742,640.31988,35.552837
1743,638.39117,35.670586
1744,636.46252,35.55212
1745,634.53387,35.670658
1746,632.60516,35.551964
1747,630.67651,35.665756
1748,628.7478,35.536926
1749,626.81915,35.634285
1750,624.8905,35.486862
1751,622.96179,35.567734
1752,621.03314,35.412876
1753,619.10443,35.498077
1754,617.17578,35.360775
1755,615.24713,35.47205
1756,613.31842,35.364689
1757,611.38977,35.502296
1758,609.46106,35.414272
1759,607.53241,35.560738
1760,605.60376,35.472797
1761,603.67505,35.611553
1762,601.7464,35.512981
1763,599.81769,35.640468
1764,597.88904,35.534386
1765,595.96039,35.657978
1766,594.03168,35.552437
1767,592.10303,35.677265
1768,590.17432,35.572624
1769,588.24567,35.694969
1770,586.31702,35.586456
1771,584.3883,35.703888
1772,582.45965,35.593296
1773,580.53094,35.710964
1774,578.60229,35.604141
1775,576.67364,35.725941
1776,574.74493,35.624103
1777,572.81628,35.749756
1778,570.88757,35.653038
1779,568.95892,35.783649
1780,567.03027,35.69273
1781,565.10156,35.826034
1782,563.17291,35.73436
1783,561.2442,35.860649
1784,559.31555,35.758831
1785,557.3869,35.8727
1786,555.45819,35.761215
1787,553.52954,35.868149
1788,551.60083,35.754982
1789,549.67218,35.862991
1790,547.74353,35.755096
1791,545.81482,35.869812
1792,543.88617,35.771004
1793,541.95746,35.892792
1794,540.02881,35.798199
1795,538.10016,35.916664
1796,536.17145,35.813011
1797,534.2428,35.916656
1798,532.31409,35.798565
1799,530.38544,35.889339
1800,528.45679,35.763695
1801,526.52808,35.849247
1802,524.59943,35.721752
1803,522.67071,35.806148
1804,520.74206,35.68169
1805,518.81341,35.772072
1806,516.8847,35.658371
1807,514.95605,35.758686
1808,513.02734,35.652492
1809,511.09869,35.753113
1810,509.17001,35.6441
1811,507.24133,35.74081
1812,505.31268,35.633808
1813,503.384,35.736622
1814,501.45532,35.638599
1815,499.52664,35.744705
1816,497.59796,35.643371
1817,495.66931,35.738541
1818,493.74063,35.627418
1819,491.81195,35.717297
1820,489.88327,35.609707
1821,487.95459,35.704883
1822,486.02594,35.600128
1823,484.09726,35.688316
1824,482.16858,35.570988
1825,480.2399,35.644459
1826,478.31122,35.519718
1827,476.38257,35.592396
1828,474.45389,35.473331
1829,472.52521,35.550068
1830,470.59653,35.433819
1831,468.66785,35.51099
1832,466.7392,35.399788
1833,464.81052,35.485157
1834,462.88183,35.385147
1835,460.95315,35.475952
1836,459.02447,35.375961
1837,457.09582,35.462078
1838,455.16714,35.364231
1839,453.23846,35.462109
1840,451.30978,35.385746
1841,449.3811,35.499668
1842,447.45245,35.424396
1843,445.52377,35.51833
1844,443.59509,35.416775
1845,441.66641,35.494526
1846,439.73773,35.404758
1847,437.80908,35.518867
1848,435.8804,35.48172
1849,433.95172,35.652874
1850,432.02304,35.689556
1851,430.09436,35.973537
1852,428.16571,36.18713
1853,426.23703,36.698875
1854,424.30835,37.141769
1855,422.37967,37.806309
1856,420.45099,38.279552
1857,418.52234,38.865425
1858,416.59366,39.235233
1859,414.66498,39.772098
1860,412.7363,40.141014
1861,410.80762,40.552799
1862,408.87897,40.371555
1863,406.95029,39.494751
1864,405.02161,37.164425
1865,403.09293,33.482155
1866,401.16424,28.247587
1867,399.23559,22.299084
